conf,size,kind,ctx,n,react_1,min_per,held24,far|0.5atr,far|1atr,far|gap,ce|0.5atr,ce|1atr,ext|1atr,ext|2R,ext-0.25atr|1atr,best_exit,best_exit_minEV,best_exit_EV
D,0.75,оба,объём≥1.5x,196,63.26530612244898,56.666666666666664,66.3265306122449,0.003596175694954442,-0.0053228900765752325,-0.025730089377523104,-0.047300907781459116,-0.013761955054347451,-0.037042790909149845,0.003847789846047448,0.03998764652372281,far|0.5atr,-0.07141454364857987,0.003596175694954442
D,0.75,оба,сессия Asia,67,61.19402985074627,47.61904761904761,62.68656716417911,-0.0038253521572350004,0.01722694993545022,-0.027314337237151484,0.05242757335681427,0.0780391948433435,-0.10121317092727433,-0.053512678088184544,0.13583326482386954,ce|0.5atr,-0.020755150485919596,0.05242757335681427
D,0.75,оба,сессия NY,80,66.25,60.86956521739131,71.25,0.022575917342780322,0.04237241873946509,0.06051409300069795,0.004118728983005493,0.09661011022724729,0.07034259170934486,0.1515678786394375,0.12118636458719825,ext-0.25atr|1atr,-0.014758170905528879,0.12118636458719825
D,0.75,bull,—,122,69.67213114754098,53.125,68.0327868852459,0.035593060108637935,0.10670340393124875,0.06983679281777248,-0.02416083528601574,0.17074320890620182,0.11517506819609055,0.017698153265995855,0.25747600833055606,far|0.5atr,-0.08816623740840956,0.035593060108637935
D,0.75,bull,тренд,111,69.36936936936937,50.0,66.66666666666666,0.029316152954652466,0.08975333327177519,0.05306490231395173,-0.026328918852264488,0.16507917115311874,0.11913284550171438,0.04842107434530101,0.2349862792976691,far|0.5atr,-0.10732273468553567,0.029316152954652466
D,0.75,bull,EMA200,92,73.91304347826086,52.63157894736842,70.65217391304348,0.0798639925656719,0.16538596499113972,0.1127356701415738,0.01091040157849634,0.22653629526904634,0.2503843379410874,0.1736453668477828,0.3107740649332914,far|0.5atr,-0.08799549684708632,0.0798639925656719
D,0.75,bull,свежий≤24ч,95,70.52631578947368,47.82608695652174,71.57894736842105,0.04224292887000047,0.14018579905319353,0.11310911930868599,0.015072433952777062,0.21789452078061725,0.15257336859996218,0.0544127362167922,0.2972340374907753,far|0.5atr,-0.1070869671067855,0.04224292887000047
D,0.75,bull,не выходные,101,65.34653465346535,48.275862068965516,65.34653465346535,0.005295387506586596,0.02642524390567802,-0.011539300426593603,-0.05319890077602408,0.09668682063246338,0.056789311069149466,-0.04161810302768128,0.1698113319889704,far|0.5atr,-0.1337170403465407,0.005295387506586596
D,0.75,bull,заход<50%,109,67.88990825688074,51.724137931034484,66.97247706422019,0.01796836302941578,0.0779011554603802,0.05247641185765629,-0.05100589188814352,0.13929840532287283,0.08555928231790871,-0.04714131373884496,0.24084886860448093,far|0.5atr,-0.07789968819350217,0.01796836302941578
D,0.75,bull,объём≥1.5x,99,65.65656565656566,53.57142857142857,64.64646464646465,-0.0020181974799680993,0.02841442117042293,0.020221632581585054,-0.06622055335511076,0.07681894538479707,0.06943940610160121,-0.03356534944850154,0.1981552090827426,far|0.5atr,-0.10174974490131561,-0.0020181974799680993
D,0.75,bear,—,108,61.111111111111114,52.0,68.51851851851852,0.022688112901952204,-0.020156480529695313,-0.04329011532783248,0.008914269350225127,-0.048464138518808625,-0.051314013304282105,0.12154783536375298,-0.0715967056574775,ext|2R,-0.06842063421385572,0.12154783536375298
D,0.75,bear,тренд,96,61.458333333333336,47.61904761904761,69.79166666666666,0.024975261955984873,-0.02294421152262059,-0.04916965999733453,0.022286582313060733,-0.0440740086829843,-0.07983952003012966,0.11527133778434744,-0.06874875268820159,ext|2R,0.0014445444177181891,0.11527133778434744
D,0.75,bear,EMA200,71,61.97183098591549,50.0,73.23943661971832,-0.005120679870799138,-0.028306031509498918,-0.029828946874891647,0.021405073216735192,-0.015417403003954291,0.023278808533222548,0.17402626477998268,-0.026868228567725132,ce|1atr,-0.07961480900762231,-0.015417403003954291
D,0.75,bear,свежий≤24ч,81,62.96296296296296,57.89473684210527,67.90123456790124,0.041302871281134856,0.009811349258964264,-0.03635058209761762,0.03633021156173293,-0.007998579330150394,0.002115246736793607,0.1511163426374911,-0.01887344036365997,ext|2R,0.0906460075312678,0.1511163426374911
D,0.75,bear,не выходные,86,59.30232558139535,43.75,65.11627906976744,-0.024189697309498315,-0.057365564167410725,-0.0829528356250785,-0.0693978959678975,-0.13431932308148206,-0.172669465547107,0.012288695986144576,-0.1588331655993188,far|0.5atr,-0.14598148405254177,-0.024189697309498315
D,0.75,bear,заход<50%,102,60.78431372549019,54.166666666666664,68.62745098039215,0.03186109646951594,-0.027829028740004185,-0.05259739132236637,0.009932836783632295,-0.07421123201895494,-0.0669998677565825,0.13206823034218793,-0.08194039833611444,ext|2R,-0.0031608182043987893,0.13206823034218793
D,0.75,bear,объём≥1.5x,97,60.824742268041234,47.368421052631575,68.04123711340206,0.009326309141524857,-0.03975581598845996,-0.07262926952135516,-0.0279911664227837,-0.10621050292522691,-0.1457204971366175,0.04203233407450476,-0.12144110289218393,ext|2R,-0.06842063421385572,0.04203233407450476
D,1.0,оба,—,137,64.96350364963503,50.0,68.61313868613139,-0.01565441044853631,-0.03327438120137937,-0.04798901712416801,-0.07000125636581553,-0.03468942584651184,-0.11539135327524945,-0.04668109810794818,0.0119600984965198,far|0.5atr,-0.1456465906092448,-0.01565441044853631
D,1.0,оба,тренд,127,66.14173228346458,52.63157894736842,69.29133858267717,-0.008609357022594593,-0.01994413475327375,-0.04170457982099522,-0.02881557332955669,0.013331626577845064,-0.058371565623652935,0.011544571600515635,0.06432672488402712,far|0.5atr,-0.13418006462787235,-0.008609357022594593
D,1.0,оба,EMA200,103,68.93203883495146,58.06451612903226,70.87378640776699,0.004765389370673415,0.018651395988111073,-0.006044323504574534,-0.02167533973784133,0.03322852726676961,0.015193824755270643,0.07091140668528427,0.09176268108636727,far|0.5atr,-0.05521410525315497,0.004765389370673415
D,1.0,оба,свежий≤24ч,100,67.0,46.42857142857143,71.0,-0.0006532789120457546,-0.002396540249761407,-0.008172627067340565,-0.041728221529131956,-0.0034172947312572166,-0.11394845773467713,-0.05655562251912936,0.05313291796915689,far|0.5atr,-0.17621677651059198,-0.0006532789120457546
D,1.0,оба,не выходные,116,61.206896551724135,45.714285714285715,66.37931034482759,-0.050459101591101355,-0.08956159503603392,-0.10068822215802523,-0.11439943631699767,-0.10366674327946274,-0.16644767127594184,-0.14263501214835875,-0.06369669855883527,far|0.5atr,-0.19424867540285345,-0.050459101591101355
D,1.0,оба,заход<50%,126,64.28571428571429,47.22222222222222,69.04761904761905,-0.017052114561571186,-0.04125200428107435,-0.05112869181905328,-0.08445325644972344,-0.05628431541674869,-0.1396867262071715,-0.030616128783917895,0.004312499447776592,far|0.5atr,-0.15262712161087716,-0.017052114561571186
D,1.0,оба,объём≥1.5x,125,64.0,50.0,68.8,-0.022354353828061595,-0.053092014214667305,-0.051934319638422814,-0.0586642751167238,-0.045985675310039484,-0.11873996270246051,-0.04407563096736309,0.012850246221041244,far|0.5atr,-0.13252951058607737,-0.022354353828061595
D,1.0,bull,—,75,66.66666666666666,50.0,66.66666666666666,0.008072722028272777,-0.00156714622504033,-0.014779113184611656,-0.0700212527897415,0.04770702917819845,0.03768935074129607,-0.02145006076674294,0.16295023864803415,far|0.5atr,-0.11441189082402328,0.008072722028272777
D,1.0,bull,тренд,72,66.66666666666666,50.0,65.27777777777779,-0.0034197409757530293,-0.005381251798090899,-0.021919551691233545,-0.049966568010804985,0.06552041667454764,0.08461444030742686,0.023010886653219584,0.18657354936548382,far|0.5atr,-0.11441189082402328,-0.0034197409757530293
D,1.0,bull,не выходные,63,61.904761904761905,47.05882352941176,65.07936507936508,-0.017970005109114152,-0.07747945625413412,-0.09616128456430548,-0.08844781270257714,-0.008433475520535295,-0.01058452059959403,-0.10450878823289515,0.09263688290759611,far|0.5atr,-0.13470702909378637,-0.017970005109114152
D,1.0,bull,заход<50%,68,64.70588235294117,43.75,66.17647058823529,-0.01603652098683291,-0.029706842148188157,-0.025956160359642582,-0.11555431633196993,0.004793000433435583,-0.00016644084468201686,-0.04776519203421789,0.14664735540723683,far|0.5atr,-0.16006568384958522,-0.01603652098683291
D,1.0,bull,объём≥1.5x,64,64.0625,50.0,65.625,-0.016697809028075238,-0.05031127268721112,-0.032034406726511776,-0.06303667286440079,0.02409966060882468,0.042148605631847094,-0.0284095092765283,0.17389256920040003,far|0.5atr,-0.0793544882958479,-0.016697809028075238
D,1.0,bear,—,62,62.903225806451616,50.0,70.96774193548387,-0.04435658683177308,-0.0716299073824347,-0.08816228801879271,-0.06997706714332445,-0.13436255692479038,-0.3005696242630062,-0.07720251424650293,-0.17068926458998948,ce|0.5atr,-0.1453703083085365,-0.06997706714332445
D,1.0,bear,объём≥1.5x,61,63.934426229508205,50.0,72.1311475409836,-0.028289089355916106,-0.05600951352216237,-0.07281291679190324,-0.05407684141424298,-0.11951783102819197,-0.28754108357779956,-0.06051221765938649,-0.15611219100320406,ce|0.5atr,-0.11452477284961383,-0.05407684141424298
A→D,0.5,оба,—,395,57.21518987341773,55.33980582524271,58.9873417721519,0.011520524895250728,-0.03533528521810061,0.0008938574196203906,-0.0025728287945598273,0.002563345218888437,-0.0023271332238838345,0.02754249932389729,0.024395629753305153,far|gap,-0.011371123048383003,0.0008938574196203906
A→D,0.5,оба,тренд,343,58.01749271137027,55.78947368421052,58.309037900874635,0.006062300842806016,-0.035549970029710866,-0.017986832512469256,-0.0020245741395351147,0.013002654811223965,-0.010368279600540238,0.0341219892210163,0.0241171709482081,far|0.5atr,-0.02651096207204446,0.006062300842806016
A→D,0.5,оба,EMA200,278,58.992805755395686,54.929577464788736,61.15107913669065,0.01872960981873701,-0.02059674749365729,0.00898344941489101,0.005970151443213243,0.022416896879331676,0.04317281496662795,0.09419377460301998,0.053201410466171835,far|0.5atr,-0.033983129334592375,0.01872960981873701
A→D,0.5,оба,свежий≤24ч,304,55.5921052631579,52.0,57.23684210526315,0.007103370725390446,-0.05751978407058604,-0.0015345239115019409,0.00843063628674655,-0.009890229649289562,-0.015884972204025762,0.005593427457020803,0.017945709617734833,far|gap,-0.013530148189807,-0.0015345239115019409
A→D,0.5,оба,не выходные,316,57.27848101265823,53.40909090909091,58.22784810126582,0.006177902399298222,-0.03665220437952723,-0.02578217306029305,-0.011416359354367155,-0.006739475897379615,-0.03338753133433291,-0.0013409021066545365,0.008379896117106257,far|0.5atr,-0.0515774835444361,0.006177902399298222
A→D,0.5,оба,заход<50%,338,57.692307692307686,55.172413793103445,60.05917159763313,0.022108398707560782,-0.026929438734851176,0.00256081239191073,3.028691771432171e-05,0.007744238051543184,0.008275193797571434,0.051199859295615706,0.036916926055139444,far|0.5atr,-0.005614946901677891,0.022108398707560782
A→D,0.5,оба,объём≥1.5x,284,60.2112676056338,53.65853658536586,61.267605633802816,0.02049023871205819,-0.0014803415337563005,0.0009447258136174832,-0.005513731901570478,0.027723426084012254,0.01329302973242264,0.04789409438542109,0.07278500396059193,far|0.5atr,-0.04398379932804393,0.02049023871205819
A→D,0.5,оба,сессия Asia,109,57.798165137614674,54.54545454545454,57.798165137614674,-0.0053782189230884994,0.0076047464648426235,-0.04723329962028122,0.052450279527597045,0.0805318597639907,-0.0705733936556382,-0.04528715537683792,0.07939269975335266,ce|0.5atr,0.006689277560768519,0.052450279527597045
A→D,0.5,оба,сессия NY,138,59.42028985507246,57.8125,63.76811594202898,0.03720456614883657,-0.0003029612666345994,0.07084688412692611,0.040187429814395235,0.05409882476320568,0.09558094282026416,0.1055823365569553,0.11055170507806977,ext-0.25atr|1atr,0.06172589629354573,0.11055170507806977
A→D,0.5,bull,—,194,60.30927835051546,56.00000000000001,59.79381443298969,0.02924872633833948,-0.0045534996003144396,0.04003342793285133,-0.01477807890920668,0.03339438002527931,0.013913965266756806,-0.08112867433418712,0.08659372828360513,far|gap,-0.017520435451565244,0.04003342793285133
A→D,0.5,bull,тренд,169,61.53846153846154,54.54545454545454,58.57988165680473,0.03829191935417953,-0.0010945713376254815,0.03504180241851319,-0.007181571345989727,0.04641148195068941,0.01042478173618202,-0.05393280879634446,0.07562287057399093,far|0.5atr,-0.055802065644199914,0.03829191935417953
A→D,0.5,bull,EMA200,146,62.328767123287676,54.83870967741935,60.95890410958904,0.05117223395327065,0.011216070720692453,0.04589981111920923,0.00033528751847458285,0.04860750991290356,0.05552761677643537,-0.001840680592569489,0.09196548266749735,far|1atr,-0.08433271872943296,0.011216070720692453
A→D,0.5,bull,свежий≤24ч,153,59.47712418300654,55.26315789473685,60.78431372549019,0.03977276633912391,-0.0007517118856056014,0.06413633503389696,0.02648273252200977,0.0571088373295492,0.026863610165491283,-0.06421838739877507,0.11063165984791154,far|gap,0.004272732340143035,0.06413633503389696
A→D,0.5,bull,не выходные,157,59.87261146496815,52.17391304347826,59.87261146496815,0.04399359295742048,-0.012074261173738533,0.014435216602567913,0.0007941456462940926,0.0385438272812547,0.034800980399905,-0.06835644182095993,0.07513506910946048,far|0.5atr,-0.009675895429290336,0.04399359295742048
A→D,0.5,bull,заход<50%,160,60.62499999999999,53.65853658536586,60.62499999999999,0.03168598345176835,0.0028926293769299615,0.03563326798580076,-0.026671652690063653,0.04070307355375807,0.01640376461347607,-0.0989720178241746,0.11162277322764003,far|gap,-0.011941678262121634,0.03563326798580076
A→D,0.5,bull,объём≥1.5x,130,64.61538461538461,50.0,63.07692307692307,0.04739843656504388,0.0569022740564536,0.07681491520615408,-0.016956095028337354,0.09867609561384562,0.1310725391982998,0.011780836334076698,0.1854135599545432,far|0.5atr,-0.01697703125113204,0.04739843656504388
A→D,0.5,bull,сессия NY,61,59.01639344262295,57.14285714285714,67.21311475409836,0.06174943128149693,-0.035996628495635605,0.07541188935258004,0.07265241651849128,0.034199128158041284,0.17471750657316143,0.051027042696871555,0.11330283514876138,ext|1atr,0.023028760524189923,0.17471750657316143
A→D,0.5,bear,—,201,54.22885572139303,45.09803921568628,58.2089552238806,-0.00559027649758121,-0.06504506835168529,-0.03688264347374678,0.009207362858382926,-0.027193971957429147,-0.018002621319328033,0.13242910474513303,-0.03563636584310378,ext|2R,0.08191686454581462,0.13242910474513303
A→D,0.5,bear,тренд,174,54.59770114942529,45.0,58.04597701149425,-0.025241179205596997,-0.06901527105823058,-0.06949165609486027,0.0029842334920213453,-0.019446148559866053,-0.03056383917471307,0.11964647695052187,-0.025908479837753438,ext|2R,0.10823407967718938,0.11964647695052187
A→D,0.5,bear,EMA200,132,55.3030303030303,53.84615384615385,61.36363636363637,-0.01715389869370169,-0.05578365248831686,-0.031848283985339766,0.012202652450878718,-0.006551508445679676,0.029507655389113638,0.2004137023193538,0.010325997273796654,ext|2R,0.11098546354391561,0.2004137023193538
A→D,0.5,bear,свежий≤24ч,151,51.65562913907284,43.58974358974359,53.64238410596026,-0.025998732115014966,-0.11503975125139403,-0.06807519555816437,-0.009860560560904267,-0.07777670148877519,-0.05919976096254301,0.07632990211223122,-0.07596786909231178,ext|2R,0.043583150449226477,0.07632990211223122
A→D,0.5,bear,не выходные,159,54.71698113207547,43.24324324324324,56.60377358490566,-0.031162119095199843,-0.060920991067004104,-0.0654936836078979,-0.023473273097158454,-0.05145317777816947,-0.10071832593983826,0.06483167484394893,-0.0575355891646523,ext|2R,-0.039275562292756916,0.06483167484394893
A→D,0.5,bear,заход<50%,178,55.0561797752809,46.808510638297875,59.55056179775281,0.013499333768947235,-0.05373579209375559,-0.02716723758012528,0.024032030385379915,-0.021881681501009522,0.0009686132888930907,0.18618581625722502,-0.030234397245984687,ext|2R,0.154479055068905,0.18618581625722502
A→D,0.5,bear,объём≥1.5x,154,56.493506493506494,40.625,59.74025974025974,-0.0022244737612414156,-0.05076436768133603,-0.063101537959303,0.004145405802843117,-0.032171684558054886,-0.08613123150500611,0.07837931222097153,-0.02229104980053575,ext|2R,0.01779981822718804,0.07837931222097153
A→D,0.5,bear,сессия NY,77,59.74025974025974,56.25,61.038961038961034,0.017759932732053698,0.0279738400446519,0.06723045141569371,0.014468414373488007,0.06986351947638793,0.03288834036667013,0.14880146545909956,0.10837223839869067,ext|2R,0.082358751285513,0.14880146545909956
A→D,0.75,оба,—,228,65.78947368421053,56.25,67.98245614035088,0.030115084751380958,0.04589882473729957,0.016640407621924803,-0.004410826606870284,0.07266610146560294,0.041579738395799586,0.06377119001888545,0.10917486016404604,far|0.5atr,-0.07136363294557224,0.030115084751380958
A→D,0.75,оба,тренд,205,65.85365853658537,56.896551724137936,67.8048780487805,0.028106937363899073,0.036389281516469245,0.005768846628415723,0.0014228652034015354,0.07444628583009785,0.0341768727840856,0.07648118831710006,0.10190133502913395,far|0.5atr,-0.06937876403675641,0.028106937363899073
A→D,0.75,оба,EMA200,162,69.1358024691358,58.139534883720934,71.60493827160494,0.04682721368716029,0.0858787379298934,0.05576521809504077,0.01639813583264515,0.12390993169306348,0.1550115327457977,0.16333774164470208,0.1688005971792143,far|0.5atr,-0.009807573593280041,0.04682721368716029
A→D,0.75,оба,свежий≤24ч,174,67.24137931034483,53.333333333333336,69.54022988505747,0.036518767495756194,0.07938348163022434,0.04490916394188309,0.024770418280178445,0.12196356973707802,0.0926086338941315,0.09568091908950731,0.16158344236940017,far|gap,-0.09003500431160237,0.04490916394188309
A→D,0.75,оба,не выходные,186,62.903225806451616,51.78571428571429,65.05376344086021,-0.00512923614722545,-0.008497600558212,-0.04058743669873104,-0.06044892688485342,-0.008247773117070782,-0.047406589664755625,-0.026933185495882535,0.021994001284328702,far|0.5atr,-0.11979497552068075,-0.00512923614722545
A→D,0.75,оба,заход<50%,210,64.28571428571429,55.932203389830505,67.61904761904762,0.02730895419112209,0.021304544852298813,-0.002652884259902878,-0.01291454353126472,0.03826443723389425,0.013274006743353101,0.030990320122779618,0.08713382871292381,far|0.5atr,-0.053790826439144596,0.02730895419112209
A→D,0.75,оба,объём≥1.5x,194,63.4020618556701,56.666666666666664,65.97938144329896,0.0042013117013886886,-0.00692504861406195,-0.025929900805535182,-0.042248930247016175,-0.00787906061810171,-0.029965360954915837,-4.1119921623430035e-05,0.04764822502911452,far|0.5atr,-0.0528452193128159,0.0042013117013886886
A→D,0.75,оба,сессия Asia,67,61.19402985074627,47.61904761904761,62.68656716417911,-0.004163808331018258,0.016505567799834024,-0.028000020341238965,0.05147668508318399,0.07601131930313519,-0.10032766492333618,-0.05262717208424643,0.1320824424520881,ce|0.5atr,-0.020755150485919596,0.05147668508318399
A→D,0.75,оба,сессия NY,79,67.08860759493672,60.86956521739131,70.88607594936708,0.015820661875096283,0.0507298549068488,0.07019622488839282,-0.010152573653715783,0.0987538200036489,0.06949882605263108,0.13001500187281792,0.12820234418472656,ext-0.25atr|1atr,-0.01457055887995505,0.12820234418472656
A→D,0.75,bull,—,121,70.24793388429752,53.125,67.76859504132231,0.0324125746984528,0.11483477662111571,0.07773838150795624,-0.031027484780550833,0.17765917484131502,0.12247390279902531,0.002314557183400583,0.2645767489423249,far|0.5atr,-0.08816623740840956,0.0324125746984528
A→D,0.75,bull,тренд,110,70.0,50.0,66.36363636363637,0.025760556211139877,0.09854375167917916,0.06160417814130095,-0.03390194314685533,0.17263524242944248,0.12719754335863012,0.03177841793698534,0.24259264188849766,far|0.5atr,-0.10732273468553567,0.025760556211139877
A→D,0.75,bull,EMA200,91,74.72527472527473,52.63157894736842,70.32967032967034,0.0763706822521347,0.1773740008111406,0.12421843801860565,0.002865524241782023,0.23783841203504086,0.26092323194588124,0.15425199525793554,0.32356299646665543,far|0.5atr,-0.08805259102030467,0.0763706822521347
A→D,0.75,bull,свежий≤24ч,94,71.27659574468085,47.82608695652174,71.27659574468085,0.038219643062861776,0.15100897448506426,0.12374065715978327,0.006650824169798881,0.2272985972702248,0.16236653123144074,0.03500102831207694,0.3067973102906078,far|0.5atr,-0.1070869671067855,0.038219643062861776
A→D,0.75,bull,не выходные,100,66.0,48.275862068965516,65.0,0.0013707890706768564,0.03594474929102422,-0.002332731364176277,-0.061160832175979306,0.1056732521431525,0.06444375434479255,-0.06141870587319689,0.18003963235488846,far|0.5atr,-0.1337170403465407,0.0013707890706768564
A→D,0.75,bull,заход<50%,109,67.88990825688074,51.724137931034484,66.97247706422019,0.017285569581975975,0.07648309537994517,0.05114149624650386,-0.05272730299835091,0.13571365339224437,0.08295488440616357,-0.07403100704526024,0.23683121577108965,far|0.5atr,-0.07789968819350217,0.017285569581975975
A→D,0.75,bull,объём≥1.5x,98,66.3265306122449,53.57142857142857,64.28571428571429,-0.006328911686304903,0.03765531007565844,0.029471398615014136,-0.07512794424192543,0.0843996353299735,0.07798454206956673,-0.05308247831287428,0.20631713576413255,far|0.5atr,-0.10244495332036734,-0.006328911686304903
A→D,0.75,bear,—,107,60.747663551401864,50.0,68.22429906542055,0.02751698864300997,-0.032056784402342976,-0.05245169368844722,0.025688384972712378,-0.04606438337982843,-0.049898709200371566,0.13326887761789172,-0.06655998602447494,ce|0.5atr,-0.04445253398852185,0.025688384972712378
A→D,0.75,bear,тренд,95,61.05263157894737,45.0,69.47368421052632,0.030823799751304438,-0.03557905235614217,-0.058882589860188184,0.042325274872120046,-0.03924619023230119,-0.07353127209170279,0.12824229086249603,-0.061004388702760905,ext|2R,0.0027977558118702653,0.12824229086249603
A→D,0.75,bear,EMA200,71,61.97183098591549,50.0,73.23943661971832,0.008961641301066322,-0.03138983843902911,-0.03197059899009174,0.03374275068854012,-0.02211107832271031,0.01926555208090191,0.17498285321083942,-0.029556844161027038,ce|0.5atr,-0.03399751237470725,0.03374275068854012
A→D,0.75,bear,свежий≤24ч,80,62.5,55.55555555555556,67.5,0.03452023870440716,-0.004776472474212576,-0.047717840589149664,0.04606094135987443,-0.0018050876143694216,0.010643104522793202,0.16697979075298802,-0.009042852438018712,ext|2R,0.09143480139178661,0.16697979075298802
A→D,0.75,bear,не выходные,86,59.30232558139535,43.75,65.11627906976744,-0.012687405005251399,-0.06017475154569597,-0.08506965220402725,-0.05962113003470706,-0.14071408155919088,-0.17746512921074184,0.013166256803320201,-0.1617799883326012,far|0.5atr,-0.104841646633646,-0.012687405005251399
A→D,0.75,bear,заход<50%,101,60.396039603960396,52.17391304347826,68.31683168316832,0.03812627025445797,-0.03824458393496308,-0.06070820579652002,0.030051701834204518,-0.06690352871917665,-0.06192614835809587,0.14433016825462458,-0.07442077712212644,ext|2R,-0.0019340126255032416,0.14433016825462458
A→D,0.75,bear,объём≥1.5x,96,60.416666666666664,44.44444444444444,67.70833333333334,0.014950914742992543,-0.05243416477648485,-0.08248539396401261,-0.008684936793879628,-0.10208022939842842,-0.14016422029240846,0.05410526676944516,-0.11432628801288307,ce|0.5atr,-0.04445253398852185,-0.008684936793879628
A→D,1.0,оба,—,136,65.44117647058823,50.0,68.38235294117648,-0.010082274563055766,-0.02587146937714965,-0.040633544515433294,-0.0665798815033255,-0.02697933878420316,-0.10814133231041109,-0.039293878023428264,0.019917801661288752,far|0.5atr,-0.11765978561314512,-0.010082274563055766
A→D,1.0,оба,тренд,126,66.66666666666666,52.63157894736842,69.04761904761905,-0.0025390750079017726,-0.011847894637850357,-0.033715463058367486,-0.02479579027927966,0.022034744775450907,-0.05009360817230679,0.019980187483080496,0.07333159993796433,far|0.5atr,-0.1047202698951358,-0.0025390750079017726
A→D,1.0,оба,EMA200,102,69.6078431372549,58.06451612903226,70.58823529411765,0.01239509800052207,0.029031021334039814,0.004174195793538391,-0.0166397230915019,0.04417450563527215,0.02614076621849158,0.08191390115869547,0.10315533023341063,far|0.5atr,-0.019102098806574704,0.01239509800052207
A→D,1.0,оба,свежий≤24ч,99,67.67676767676768,46.42857142857143,70.70707070707071,-0.004105174811610208,0.008090352970396905,0.0023393855043116222,-0.048250252058148674,0.0074979085685809785,-0.10396425522234304,-0.046497261821694856,0.06448925729229939,far|0.5atr,-0.17604095887397544,-0.004105174811610208
A→D,1.0,оба,не выходные,115,61.73913043478261,45.714285714285715,66.08695652173913,-0.04420151950895237,-0.08135976799677443,-0.09258314839808744,-0.11083036151360703,-0.09534456350515112,-0.15872404090760708,-0.13470431517891449,-0.055197616170915904,far|0.5atr,-0.16236043683118673,-0.04420151950895237
A→D,1.0,оба,заход<50%,126,64.28571428571429,47.22222222222222,69.04761904761905,-0.008179629197647548,-0.041198273289035185,-0.05100938223482785,-0.07532844504126683,-0.056111436893729334,-0.1393237203429149,-0.030650354466412174,0.0045374138575591146,far|0.5atr,-0.12157342283714444,-0.008179629197647548
A→D,1.0,оба,объём≥1.5x,124,64.51612903225806,50.0,68.54838709677419,-0.01629701078736943,-0.04513251118981283,-0.04389884405557061,-0.0548203721929517,-0.037620549576084225,-0.11081533172027656,-0.035952506784820384,0.021585228302759774,far|0.5atr,-0.10306971585334085,-0.01629701078736943
A→D,1.0,bull,—,74,67.56756756756756,50.0,66.21621621621621,0.003506038420950795,0.012354395586919626,-0.0010361114666999401,-0.07933329596987476,0.06263315970332274,0.05241303509103303,-0.007525557653601099,0.179201427880212,far|0.5atr,-0.11441189082402328,0.003506038420950795
A→D,1.0,bull,тренд,71,67.6056338028169,50.0,64.7887323943662,-0.008341248721469257,0.009074804378134259,-0.007696429316320248,-0.059389617455184215,0.08132812155279477,0.10062116891935173,0.038149959579873965,0.2038441312513798,far|0.5atr,-0.11441189082402328,-0.008341248721469257
A→D,1.0,bull,не выходные,62,62.903225806451616,47.05882352941176,64.51612903225806,-0.023840606949101468,-0.062087814575812486,-0.08107096269743819,-0.09985938940004001,0.008476091482052804,0.006210298280077733,-0.0892288768956961,0.11089937722115613,far|0.5atr,-0.13470702909378637,-0.023840606949101468
A→D,1.0,bull,заход<50%,68,64.70588235294117,43.75,66.17647058823529,-0.01603652098683291,-0.029706842148188157,-0.025956160359642582,-0.11555431633196993,0.004793000433435583,-0.00016644084468201686,-0.04776519203421789,0.14664735540723683,far|0.5atr,-0.16006568384958522,-0.01603652098683291
A→D,1.0,bull,объём≥1.5x,63,65.07936507936508,50.0,65.07936507936508,-0.022455033123284354,-0.034732701772562456,-0.01616572682835991,-0.07386376199780587,0.04125722077215522,0.05951387383456276,-0.01216421115172339,0.19315495545013853,far|0.5atr,-0.0793544882958479,-0.022455033123284354
A→D,1.0,bear,—,62,62.903225806451616,50.0,70.96774193548387,-0.026300583608482947,-0.07149588885039367,-0.08789499686392149,-0.05135806423679892,-0.1339361918177018,-0.2997707385637477,-0.07721090556160913,-0.17019491350323251,far|0.5atr,-0.12031715407697208,-0.026300583608482947
A→D,1.0,bear,объём≥1.5x,61,63.934426229508205,50.0,72.1311475409836,-0.009937086079785159,-0.055873297965005876,-0.07254124381482102,-0.03515260895187276,-0.11908447632918392,-0.28672910139166796,-0.06052074653703538,-0.15560973580027074,ce|0.5atr,-0.11452477284961383,-0.03515260895187276
D<50%,0.5,оба,—,339,57.817109144542776,55.172413793103445,60.17699115044248,0.025373509598848484,-0.023357515870120762,0.010571624366035927,-0.004349488519331369,0.00654268162431238,0.0075806682629771275,0.05617761623127315,0.03566273863201967,far|gap,-0.011602371510288048,0.010571624366035927
D<50%,0.5,оба,тренд,294,58.16326530612245,55.00000000000001,59.523809523809526,0.01782710479848058,-0.03250943671183944,-0.011928949483204495,-0.0031138078455463475,0.00996995576410399,-0.012032865585938227,0.06282863656148216,0.02404197819532085,far|gap,-0.037895744394877126,-0.011928949483204495
D<50%,0.5,оба,EMA200,234,58.97435897435898,53.44827586206896,61.965811965811966,0.02651989581156112,-0.016990072230573656,0.01268088907960762,0.005939405988070652,0.031017695210799567,0.05927331479009576,0.13028134261833726,0.06056242414119358,far|0.5atr,-0.024254164739170383,0.02651989581156112
